sid,stid,name,ord,part,opt
18304,26,rateus-no,0,2,0
18304,26,rateus-no,0,3,12
18304,26,rateus-no,0,4,46
18305,26,rateus-no,2,0,95
18305,26,rateus-no,2,1,65
18305,26,rateus-no,2,2,6
18305,26,rateus-no,2,3,93
18305,26,rateus-no,2,4,98
18307,26,rateus-no,0,0,10
18307,26,rateus-no,0,1,72
18307,26,rateus-no,0,2,91
18307,26,rateus-no,0,3,35
18307,26,rateus-no,0,4,8
18308,26,rateus-no,0,0,24
18308,26,rateus-no,0,1,54
18308,26,rateus-no,0,2,68
18308,26,rateus-no,0,3,31
18308,26,rateus-no,0,4,14
18310,26,rateus-no,1,0,62
18310,26,rateus-no,1,1,50
18310,26,rateus-no,1,2,70
18310,26,rateus-no,1,3,49
18310,26,rateus-no,1,4,62
18311,26,rateus-no,2,0,41
18311,26,rateus-no,2,1,47
18311,26,rateus-no,2,2,69
18311,26,rateus-no,2,3,63
18311,26,rateus-no,2,4,39
18312,26,rateus-no,3,0,65
18312,26,rateus-no,3,1,17
18312,26,rateus-no,3,2,11
18312,26,rateus-no,3,3,6
18312,26,rateus-no,3,4,15
18313,26,rateus-no,3,0,82
18313,26,rateus-no,3,1,78
18313,26,rateus-no,3,2,4
18313,26,rateus-no,3,3,87
18313,26,rateus-no,3,4,72
18314,26,rateus-no,1,0,6
18314,26,rateus-no,1,1,71
18314,26,rateus-no,1,2,16
18314,26,rateus-no,1,3,99
18314,26,rateus-no,1,4,46
18315,26,rateus-no,1,0,61
18315,26,rateus-no,1,1,54
18315,26,rateus-no,1,2,58
18315,26,rateus-no,1,3,65
18315,26,rateus-no,1,4,56
18316,26,rateus-no,2,0,99
18316,26,rateus-no,2,1,99
18316,26,rateus-no,2,2,99
18316,26,rateus-no,2,3,99
18316,26,rateus-no,2,4,98
18317,26,rateus-no,2,0,0
18317,26,rateus-no,2,1,19
18317,26,rateus-no,2,2,13
18317,26,rateus-no,2,3,21
18317,26,rateus-no,2,4,23
18319,26,rateus-no,3,0,53
18319,26,rateus-no,3,1,23
18319,26,rateus-no,3,2,74
18319,26,rateus-no,3,3,27
18319,26,rateus-no,3,4,29
18320,26,rateus-no,0,0,12
18320,26,rateus-no,0,1,40
18320,26,rateus-no,0,2,52
18320,26,rateus-no,0,3,8
18320,26,rateus-no,0,4,13
18321,26,rateus-no,1,0,0
18321,26,rateus-no,1,1,52
18321,26,rateus-no,1,2,86
18321,26,rateus-no,1,3,50
18321,26,rateus-no,1,4,54
18322,26,rateus-no,2,0,97
18322,26,rateus-no,2,1,93
18322,26,rateus-no,2,2,85
18322,26,rateus-no,2,3,86
18322,26,rateus-no,2,4,82
18323,26,rateus-no,3,0,87
18323,26,rateus-no,3,1,70
18323,26,rateus-no,3,2,5
18323,26,rateus-no,3,3,82
18323,26,rateus-no,3,4,78
18325,26,rateus-no,1,0,79
18325,26,rateus-no,1,1,98
18325,26,rateus-no,1,2,99
18325,26,rateus-no,1,3,94
18325,26,rateus-no,1,4,28
18326,26,rateus-no,2,0,90
18326,26,rateus-no,2,1,74
18326,26,rateus-no,2,2,3
18326,26,rateus-no,2,3,83
18326,26,rateus-no,2,4,82
18328,26,rateus-no,1,0,28
18328,26,rateus-no,1,1,60
18328,26,rateus-no,1,2,66
18328,26,rateus-no,1,3,86
18328,26,rateus-no,1,4,54
18329,26,rateus-no,2,0,53
18329,26,rateus-no,2,1,36
18329,26,rateus-no,2,2,35
18329,26,rateus-no,2,3,58
18329,26,rateus-no,2,4,48
18332,26,rateus-no,1,0,24
18332,26,rateus-no,1,1,67
18332,26,rateus-no,1,2,68
18332,26,rateus-no,1,3,40
18332,26,rateus-no,1,4,93
18335,26,rateus-no,3,0,67
18335,26,rateus-no,3,1,58
18335,26,rateus-no,3,2,15
18335,26,rateus-no,3,3,29
18335,26,rateus-no,3,4,58
18336,26,rateus-no,0,0,28
18336,26,rateus-no,0,1,81
18336,26,rateus-no,0,2,97
18336,26,rateus-no,0,3,81
18336,26,rateus-no,0,4,55
18338,26,rateus-no,2,0,98
18338,26,rateus-no,2,1,70
18338,26,rateus-no,2,2,0
18338,26,rateus-no,2,3,75
18338,26,rateus-no,2,4,99
18339,26,rateus-no,0,0,92
18339,26,rateus-no,0,1,64
18339,26,rateus-no,0,2,30
18339,26,rateus-no,0,3,50
18339,26,rateus-no,0,4,78
18340,26,rateus-no,1,0,42
18340,26,rateus-no,1,1,48
18340,26,rateus-no,1,2,51
18340,26,rateus-no,1,3,55
18340,26,rateus-no,1,4,51
18341,26,rateus-no,2,0,83
18341,26,rateus-no,2,1,92
18341,26,rateus-no,2,2,53
18341,26,rateus-no,2,3,76
18341,26,rateus-no,2,4,67
18343,26,rateus-no,0,0,10
18343,26,rateus-no,0,1,46
18343,26,rateus-no,0,2,96
18343,26,rateus-no,0,3,0
18343,26,rateus-no,0,4,2
18344,26,rateus-no,1,0,40
18344,26,rateus-no,1,1,53
18344,26,rateus-no,1,2,24
18344,26,rateus-no,1,3,62
18344,26,rateus-no,1,4,38
18345,26,rateus-no,2,0,71
18345,26,rateus-no,2,1,45
18345,26,rateus-no,2,2,3
18345,26,rateus-no,2,3,67
18345,26,rateus-no,2,4,67
18346,26,rateus-no,3,0,79
18346,26,rateus-no,3,1,20
18346,26,rateus-no,3,2,55
18346,26,rateus-no,3,3,50
18346,26,rateus-no,3,4,54
18347,26,rateus-no,0,0,33
18347,26,rateus-no,0,1,14
18347,26,rateus-no,0,2,44
18347,26,rateus-no,0,3,0
18347,26,rateus-no,0,4,22
18348,26,rateus-no,0,0,43
18348,26,rateus-no,0,1,24
18348,26,rateus-no,0,2,13
18348,26,rateus-no,0,3,18
18348,26,rateus-no,0,4,26
18352,26,rateus-no,2,0,99
18352,26,rateus-no,2,1,99
18352,26,rateus-no,2,2,99
18352,26,rateus-no,2,3,99
18352,26,rateus-no,2,4,99
18353,26,rateus-no,3,0,59
18353,26,rateus-no,3,1,37
18353,26,rateus-no,3,2,30
18353,26,rateus-no,3,3,71
18353,26,rateus-no,3,4,63
18356,26,rateus-no,2,0,98
18356,26,rateus-no,2,1,86
18356,26,rateus-no,2,2,1
18356,26,rateus-no,2,3,79
18356,26,rateus-no,2,4,97
18357,26,rateus-no,3,0,17
18357,26,rateus-no,3,1,73
18357,26,rateus-no,3,2,15
18357,26,rateus-no,3,3,46
18357,26,rateus-no,3,4,53
18360,26,rateus-no,2,0,80
18360,26,rateus-no,2,1,77
18360,26,rateus-no,2,2,0
18360,26,rateus-no,2,3,47
18360,26,rateus-no,2,4,92
18362,26,rateus-no,3,0,67
18362,26,rateus-no,3,1,16
18362,26,rateus-no,3,2,3
18362,26,rateus-no,3,3,56
18362,26,rateus-no,3,4,54
18363,26,rateus-no,0,0,18
18363,26,rateus-no,0,1,23
18363,26,rateus-no,0,2,95
18363,26,rateus-no,0,3,92
18363,26,rateus-no,0,4,35
18364,26,rateus-no,1,0,49
18364,26,rateus-no,1,1,50
18364,26,rateus-no,1,2,50
18364,26,rateus-no,1,3,50
18364,26,rateus-no,1,4,49
18365,26,rateus-no,2,0,52
18365,26,rateus-no,2,1,55
18365,26,rateus-no,2,2,60
18365,26,rateus-no,2,3,53
18365,26,rateus-no,2,4,51
18367,26,rateus-no,3,0,49
18367,26,rateus-no,3,1,54
18367,26,rateus-no,3,2,51
18367,26,rateus-no,3,3,49
18367,26,rateus-no,3,4,48
18369,26,rateus-no,0,0,22
18369,26,rateus-no,0,1,81
18369,26,rateus-no,0,2,65
18369,26,rateus-no,0,3,94
18369,26,rateus-no,0,4,66
18370,26,rateus-no,1,0,70
18370,26,rateus-no,1,1,66
18370,26,rateus-no,1,2,62
18370,26,rateus-no,1,3,52
18370,26,rateus-no,1,4,45
18371,26,rateus-no,2,0,69
18371,26,rateus-no,2,1,50
18371,26,rateus-no,2,2,83
18371,26,rateus-no,2,3,79
18371,26,rateus-no,2,4,80
18373,26,rateus-no,3,0,19
18373,26,rateus-no,3,1,73
18373,26,rateus-no,3,2,5
18373,26,rateus-no,3,3,83
18373,26,rateus-no,3,4,26
18374,26,rateus-no,0,0,50
18374,26,rateus-no,0,1,94
18374,26,rateus-no,0,2,95
18374,26,rateus-no,0,3,4
18374,26,rateus-no,0,4,5
18375,26,rateus-no,1,0,59
18375,26,rateus-no,1,1,60
18375,26,rateus-no,1,2,39
18375,26,rateus-no,1,3,51
18375,26,rateus-no,1,4,38
18379,26,rateus-no,1,0,11
18379,26,rateus-no,1,1,49
18379,26,rateus-no,1,2,15
18379,26,rateus-no,1,3,82
18379,26,rateus-no,1,4,23
18380,26,rateus-no,2,0,85
18380,26,rateus-no,2,1,86
18380,26,rateus-no,2,2,2
18380,26,rateus-no,2,3,90
18380,26,rateus-no,2,4,90
18381,26,rateus-no,3,0,99
18381,26,rateus-no,3,1,57
18381,26,rateus-no,3,2,57
18381,26,rateus-no,3,3,77
18381,26,rateus-no,3,4,86
18382,26,rateus-no,0,0,48
18382,26,rateus-no,0,1,0
18382,26,rateus-no,0,2,2
18382,26,rateus-no,0,3,0
18382,26,rateus-no,0,4,1
18384,26,rateus-no,1,0,57
18384,26,rateus-no,1,1,56
18384,26,rateus-no,1,2,27
18384,26,rateus-no,1,3,54
18384,26,rateus-no,1,4,20
18388,26,rateus-no,3,0,34
18388,26,rateus-no,3,1,45
18388,26,rateus-no,3,2,54
18388,26,rateus-no,3,3,58
18388,26,rateus-no,3,4,43
18390,26,rateus-no,1,0,28
18390,26,rateus-no,1,1,48
18390,26,rateus-no,1,2,67
18390,26,rateus-no,1,3,84
18390,26,rateus-no,1,4,49
18391,26,rateus-no,2,0,99
18391,26,rateus-no,2,1,99
18391,26,rateus-no,2,2,0
18391,26,rateus-no,2,3,5
18391,26,rateus-no,2,4,96
18394,26,rateus-no,0,0,65
18394,26,rateus-no,0,1,67
18394,26,rateus-no,0,2,66
18394,26,rateus-no,0,3,69
18394,26,rateus-no,0,4,83
18397,26,rateus-no,2,0,99
18397,26,rateus-no,2,1,75
18397,26,rateus-no,2,2,6
18397,26,rateus-no,2,3,52
18397,26,rateus-no,2,4,89
18398,26,rateus-no,3,0,50
18398,26,rateus-no,3,1,0
18398,26,rateus-no,3,2,0
18398,26,rateus-no,3,3,0
18398,26,rateus-no,3,4,1
18400,26,rateus-no,0,0,46
18400,26,rateus-no,0,1,66
18400,26,rateus-no,0,2,19
18400,26,rateus-no,0,3,71
18400,26,rateus-no,0,4,28
18404,26,rateus-no,2,0,67
18404,26,rateus-no,2,1,33
18404,26,rateus-no,2,2,19
18404,26,rateus-no,2,3,65
18404,26,rateus-no,2,4,73
18406,26,rateus-no,0,0,79
18406,26,rateus-no,0,1,70
18406,26,rateus-no,0,2,66
18406,26,rateus-no,0,3,74
18406,26,rateus-no,0,4,29
18407,26,rateus-no,1,0,61
18407,26,rateus-no,1,1,90
18407,26,rateus-no,1,2,72
18407,26,rateus-no,1,3,70
18407,26,rateus-no,1,4,27
18408,26,rateus-no,2,0,93
18408,26,rateus-no,2,1,69
18408,26,rateus-no,2,2,10
18408,26,rateus-no,2,3,99
18408,26,rateus-no,2,4,79
18409,26,rateus-no,3,0,70
18409,26,rateus-no,3,1,62
18409,26,rateus-no,3,2,60
18409,26,rateus-no,3,3,32
18409,26,rateus-no,3,4,65
18410,26,rateus-no,0,0,24
18410,26,rateus-no,0,1,46
18410,26,rateus-no,0,2,94
18410,26,rateus-no,0,3,54
18410,26,rateus-no,0,4,23
18412,26,rateus-no,2,0,51
18412,26,rateus-no,2,1,3
18412,26,rateus-no,2,2,3
18412,26,rateus-no,2,3,3
18412,26,rateus-no,2,4,4
18414,26,rateus-no,3,0,53
18414,26,rateus-no,3,1,48
18414,26,rateus-no,3,2,51
18414,26,rateus-no,3,3,53
18414,26,rateus-no,3,4,47
18415,26,rateus-no,1,0,51
18415,26,rateus-no,1,1,98
18415,26,rateus-no,1,2,98
18415,26,rateus-no,1,3,98
18415,26,rateus-no,1,4,11
18416,26,rateus-no,0,0,48
18416,26,rateus-no,0,1,46
18416,26,rateus-no,0,2,61
18416,26,rateus-no,0,3,57
18416,26,rateus-no,0,4,42
18420,26,rateus-no,0,0,5
18420,26,rateus-no,0,1,75
18420,26,rateus-no,0,2,19
18420,26,rateus-no,0,3,37
18420,26,rateus-no,0,4,47
18421,26,rateus-no,1,0,26
18421,26,rateus-no,1,1,73
18421,26,rateus-no,1,2,34
18421,26,rateus-no,1,3,94
18421,26,rateus-no,1,4,9
18424,26,rateus-no,0,0,54
18424,26,rateus-no,0,1,41
18424,26,rateus-no,0,2,60
18424,26,rateus-no,0,3,57
18424,26,rateus-no,0,4,53
18427,26,rateus-no,1,0,33
18427,26,rateus-no,1,1,67
18427,26,rateus-no,1,2,66
18427,26,rateus-no,1,3,78
18427,26,rateus-no,1,4,49
18430,26,rateus-no,1,0,49
18430,26,rateus-no,1,1,49
18430,26,rateus-no,1,2,49
18430,26,rateus-no,1,3,66
18430,26,rateus-no,1,4,37
18432,26,rateus-no,3,0,46
18432,26,rateus-no,3,1,45
18432,26,rateus-no,3,2,45
18432,26,rateus-no,3,3,47
18432,26,rateus-no,3,4,45
18434,26,rateus-no,3,0,51
18434,26,rateus-no,3,1,48
18434,26,rateus-no,3,2,10
18434,26,rateus-no,3,3,45
18434,26,rateus-no,3,4,47
18438,26,rateus-no,3,0,50
18438,26,rateus-no,3,1,36
18438,26,rateus-no,3,2,16
18438,26,rateus-no,3,3,42
18438,26,rateus-no,3,4,45
18439,26,rateus-no,2,0,89
18439,26,rateus-no,2,1,87
18439,26,rateus-no,2,2,20
18439,26,rateus-no,2,3,87
18439,26,rateus-no,2,4,90
18441,26,rateus-no,0,0,59
18441,26,rateus-no,0,1,54
18441,26,rateus-no,0,2,46
18441,26,rateus-no,0,3,46
18441,26,rateus-no,0,4,41
18442,26,rateus-no,0,0,91
18442,26,rateus-no,0,1,94
18442,26,rateus-no,0,2,88
18442,26,rateus-no,0,3,94
18442,26,rateus-no,0,4,67
18445,26,rateus-no,0,0,49
18445,26,rateus-no,0,1,18
18445,26,rateus-no,0,2,20
18445,26,rateus-no,0,3,42
18445,26,rateus-no,0,4,44
18446,26,rateus-no,1,0,8
18446,26,rateus-no,1,1,57
18446,26,rateus-no,1,2,16
18446,26,rateus-no,1,3,70
18446,26,rateus-no,1,4,81
18448,26,rateus-no,1,0,0
18448,26,rateus-no,1,1,99
18448,26,rateus-no,1,2,0
18448,26,rateus-no,1,3,99
18448,26,rateus-no,1,4,0
18451,26,rateus-no,2,0,88
18451,26,rateus-no,2,1,76
18451,26,rateus-no,2,2,0
18451,26,rateus-no,2,3,50
18451,26,rateus-no,2,4,91
18452,26,rateus-no,3,0,49
18452,26,rateus-no,3,1,69
18452,26,rateus-no,3,2,82
18452,26,rateus-no,3,3,86
18452,26,rateus-no,3,4,62
18453,26,rateus-no,3,0,49
18453,26,rateus-no,3,1,0
18453,26,rateus-no,3,2,1
18453,26,rateus-no,3,3,0
18453,26,rateus-no,3,4,0
18455,26,rateus-no,0,0,3
18455,26,rateus-no,0,1,95
18455,26,rateus-no,0,2,94
18455,26,rateus-no,0,3,5
18455,26,rateus-no,0,4,1
18457,26,rateus-no,0,0,20
18457,26,rateus-no,0,1,86
18457,26,rateus-no,0,2,81
18457,26,rateus-no,0,3,89
18457,26,rateus-no,0,4,74
18458,26,rateus-no,1,0,1
18458,26,rateus-no,1,1,99
18458,26,rateus-no,1,2,51
18458,26,rateus-no,1,3,99
18458,26,rateus-no,1,4,36
18460,26,rateus-no,2,0,97
18460,26,rateus-no,2,1,99
18460,26,rateus-no,2,2,1
18460,26,rateus-no,2,3,96
18460,26,rateus-no,2,4,99
18461,26,rateus-no,2,0,72
18461,26,rateus-no,2,1,72
18461,26,rateus-no,2,2,3
18461,26,rateus-no,2,3,47
18461,26,rateus-no,2,4,98
18462,26,rateus-no,2,0,44
18462,26,rateus-no,2,1,33
18462,26,rateus-no,2,2,13
18462,26,rateus-no,2,3,30
18462,26,rateus-no,2,4,20
18465,26,rateus-no,3,0,74
18465,26,rateus-no,3,1,20
18465,26,rateus-no,3,2,3
18465,26,rateus-no,3,3,21
18465,26,rateus-no,3,4,21
18466,26,rateus-no,0,0,61
18466,26,rateus-no,0,1,48
18466,26,rateus-no,0,2,66
18466,26,rateus-no,0,3,53
18466,26,rateus-no,0,4,63
18467,26,rateus-no,1,0,15
18467,26,rateus-no,1,1,84
18467,26,rateus-no,1,2,90
18467,26,rateus-no,1,3,86
18467,26,rateus-no,1,4,21
18469,26,rateus-no,1,0,18
18469,26,rateus-no,1,1,86
18469,26,rateus-no,1,2,82
18469,26,rateus-no,1,3,79
18469,26,rateus-no,1,4,28
18470,26,rateus-no,2,0,78
18470,26,rateus-no,2,1,73
18470,26,rateus-no,2,2,22
18470,26,rateus-no,2,3,70
18470,26,rateus-no,2,4,76
18471,26,rateus-no,2,0,48
18471,26,rateus-no,2,1,26
18471,26,rateus-no,2,2,2
18471,26,rateus-no,2,3,22
18471,26,rateus-no,2,4,40
18472,26,rateus-no,0,0,99
18472,26,rateus-no,0,1,54
18472,26,rateus-no,0,2,47
18472,26,rateus-no,0,3,65
18472,26,rateus-no,0,4,68
18473,26,rateus-no,1,0,49
18473,26,rateus-no,1,1,2
18473,26,rateus-no,1,2,0
18473,26,rateus-no,1,3,54
18473,26,rateus-no,1,4,3
18475,26,rateus-no,3,0,75
18475,26,rateus-no,3,1,65
18475,26,rateus-no,3,2,51
18475,26,rateus-no,3,3,69
18475,26,rateus-no,3,4,61
18476,26,rateus-no,0,0,4
18476,26,rateus-no,0,1,81
18476,26,rateus-no,0,2,94
18476,26,rateus-no,0,3,48
18476,26,rateus-no,0,4,5
18480,26,rateus-no,2,0,99
18480,26,rateus-no,2,1,98
18480,26,rateus-no,2,2,4
18480,26,rateus-no,2,3,82
18480,26,rateus-no,2,4,96
18481,26,rateus-no,2,0,79
18481,26,rateus-no,2,1,89
18481,26,rateus-no,2,2,64
18481,26,rateus-no,2,3,68
18481,26,rateus-no,2,4,80
18484,26,rateus-no,3,0,99
18484,26,rateus-no,3,1,75
18484,26,rateus-no,3,2,0
18484,26,rateus-no,3,3,67
18484,26,rateus-no,3,4,54
18485,26,rateus-no,3,0,49
18485,26,rateus-no,3,1,49
18485,26,rateus-no,3,2,20
18485,26,rateus-no,3,3,49
18485,26,rateus-no,3,4,64
18486,26,rateus-no,3,0,50
18486,26,rateus-no,3,1,52
18486,26,rateus-no,3,2,51
18486,26,rateus-no,3,3,52
18486,26,rateus-no,3,4,52
18487,26,rateus-no,0,0,24
18487,26,rateus-no,0,1,65
18487,26,rateus-no,0,2,80
18487,26,rateus-no,0,3,22
18487,26,rateus-no,0,4,52
18488,26,rateus-no,0,0,48
18488,26,rateus-no,0,1,49
18488,26,rateus-no,0,2,48
18488,26,rateus-no,0,3,50
18488,26,rateus-no,0,4,49
18489,26,rateus-no,1,0,22
18489,26,rateus-no,1,1,78
18489,26,rateus-no,1,2,73
18489,26,rateus-no,1,3,78
18489,26,rateus-no,1,4,29
18490,26,rateus-no,2,0,69
18490,26,rateus-no,2,1,56
18490,26,rateus-no,2,2,9
18490,26,rateus-no,2,3,61
18490,26,rateus-no,2,4,63
18491,26,rateus-no,1,0,0
18491,26,rateus-no,1,1,99
18491,26,rateus-no,1,2,81
18491,26,rateus-no,1,3,99
18491,26,rateus-no,1,4,8
18493,26,rateus-no,2,0,86
18493,26,rateus-no,2,1,50
18493,26,rateus-no,2,2,14
18493,26,rateus-no,2,3,55
18493,26,rateus-no,2,4,41
18494,26,rateus-no,0,0,72
18494,26,rateus-no,0,1,80
18494,26,rateus-no,0,2,98
18494,26,rateus-no,0,3,78
18494,26,rateus-no,0,4,69
18496,26,rateus-no,2,0,97
18496,26,rateus-no,2,1,75
18496,26,rateus-no,2,2,11
18496,26,rateus-no,2,3,76
18496,26,rateus-no,2,4,98
18498,26,rateus-no,3,0,77
18498,26,rateus-no,3,1,43
18498,26,rateus-no,3,2,1
18498,26,rateus-no,3,3,5
18498,26,rateus-no,3,4,48
18500,26,rateus-no,0,0,68
18500,26,rateus-no,0,1,40
18500,26,rateus-no,0,2,63
18500,26,rateus-no,0,3,23
18500,26,rateus-no,0,4,26
18501,26,rateus-no,2,0,71
18501,26,rateus-no,2,1,71
18501,26,rateus-no,2,2,5
18501,26,rateus-no,2,3,66
18501,26,rateus-no,2,4,71
18502,26,rateus-no,1,0,39
18502,26,rateus-no,1,1,41
18502,26,rateus-no,1,2,2
18502,26,rateus-no,1,3,78
18502,26,rateus-no,1,4,12
18503,26,rateus-no,1,0,74
18503,26,rateus-no,1,1,65
18503,26,rateus-no,1,2,53
18503,26,rateus-no,1,3,56
18503,26,rateus-no,1,4,76
18504,26,rateus-no,3,0,61
18504,26,rateus-no,3,1,15
18504,26,rateus-no,3,2,2
18504,26,rateus-no,3,3,2
18504,26,rateus-no,3,4,25
18505,26,rateus-no,3,0,49
18505,26,rateus-no,3,1,0
18505,26,rateus-no,3,2,0
18505,26,rateus-no,3,3,0
18505,26,rateus-no,3,4,37
18506,26,rateus-no,2,0,81
18506,26,rateus-no,2,1,74
18506,26,rateus-no,2,2,75
18506,26,rateus-no,2,3,80
18506,26,rateus-no,2,4,72
18507,26,rateus-no,1,0,27
18507,26,rateus-no,1,1,72
18507,26,rateus-no,1,2,99
18507,26,rateus-no,1,3,99
18507,26,rateus-no,1,4,38
18508,26,rateus-no,0,0,52
18508,26,rateus-no,0,1,49
18508,26,rateus-no,0,2,50
18508,26,rateus-no,0,3,46
18508,26,rateus-no,0,4,48
18511,26,rateus-no,2,0,99
18511,26,rateus-no,2,1,67
18511,26,rateus-no,2,2,0
18511,26,rateus-no,2,3,99
18511,26,rateus-no,2,4,99
18512,26,rateus-no,3,0,54
18512,26,rateus-no,3,1,61
18512,26,rateus-no,3,2,32
18512,26,rateus-no,3,3,63
18512,26,rateus-no,3,4,59
18513,26,rateus-no,0,0,48
18513,26,rateus-no,0,1,48
18513,26,rateus-no,0,2,37
18513,26,rateus-no,0,3,14
18513,26,rateus-no,0,4,14
18515,26,rateus-no,0,0,93
18515,26,rateus-no,0,1,89
18515,26,rateus-no,0,2,90
18515,26,rateus-no,0,3,90
18515,26,rateus-no,0,4,80
18516,26,rateus-no,2,0,93
18516,26,rateus-no,2,1,79
18516,26,rateus-no,2,2,3
18516,26,rateus-no,2,3,77
18516,26,rateus-no,2,4,80
18519,26,rateus-no,3,0,64
18519,26,rateus-no,3,1,52
18519,26,rateus-no,3,2,14
18519,26,rateus-no,3,3,55
18519,26,rateus-no,3,4,56
18520,26,rateus-no,3,0,46
18520,26,rateus-no,3,1,28
18520,26,rateus-no,3,2,1
18520,26,rateus-no,3,3,5
18520,26,rateus-no,3,4,29
18522,26,rateus-no,1,0,93
18522,26,rateus-no,1,1,77
18522,26,rateus-no,1,2,73
18522,26,rateus-no,1,3,85
18522,26,rateus-no,1,4,51
18524,26,rateus-no,1,0,40
18524,26,rateus-no,1,1,51
18524,26,rateus-no,1,2,64
18524,26,rateus-no,1,3,70
18524,26,rateus-no,1,4,46
18525,26,rateus-no,2,0,49
18525,26,rateus-no,2,1,69
18525,26,rateus-no,2,2,42
18525,26,rateus-no,2,3,70
18525,26,rateus-no,2,4,45
18528,26,rateus-no,0,0,17
18528,26,rateus-no,0,1,50
18528,26,rateus-no,0,2,80
18528,26,rateus-no,0,3,50
18528,26,rateus-no,0,4,49
18529,26,rateus-no,2,0,52
18529,26,rateus-no,2,1,4
18529,26,rateus-no,2,2,49
18529,26,rateus-no,2,3,30
18529,26,rateus-no,2,4,17
18532,26,rateus-no,0,0,60
18532,26,rateus-no,0,1,64
18532,26,rateus-no,0,2,77
18532,26,rateus-no,0,3,34
18532,26,rateus-no,0,4,50
18533,26,rateus-no,3,0,59
18533,26,rateus-no,3,1,50
18533,26,rateus-no,3,2,51
18533,26,rateus-no,3,3,61
18533,26,rateus-no,3,4,64
18535,26,rateus-no,2,0,99
18535,26,rateus-no,2,1,24
18535,26,rateus-no,2,2,29
18535,26,rateus-no,2,3,14
18535,26,rateus-no,2,4,72
18538,26,rateus-no,2,0,90
18538,26,rateus-no,2,1,66
18538,26,rateus-no,2,2,15
18538,26,rateus-no,2,3,56
18538,26,rateus-no,2,4,69
18539,26,rateus-no,3,0,64
18539,26,rateus-no,3,1,24
18539,26,rateus-no,3,2,4
18539,26,rateus-no,3,3,24
18539,26,rateus-no,3,4,35
18540,26,rateus-no,0,0,49
18540,26,rateus-no,0,1,65
18540,26,rateus-no,0,2,55
18540,26,rateus-no,0,3,53
18540,26,rateus-no,0,4,65
18542,26,rateus-no,1,0,57
18542,26,rateus-no,1,1,55
18542,26,rateus-no,1,2,29
18542,26,rateus-no,1,3,55
18542,26,rateus-no,1,4,15
18544,26,rateus-no,3,0,51
18544,26,rateus-no,3,1,19
18544,26,rateus-no,3,2,13
18544,26,rateus-no,3,3,13
18544,26,rateus-no,3,4,13
18545,26,rateus-no,2,0,40
18545,26,rateus-no,2,1,85
18545,26,rateus-no,2,2,56
18545,26,rateus-no,2,3,75
18545,26,rateus-no,2,4,24
18546,26,rateus-no,3,0,76
18546,26,rateus-no,3,1,48
18546,26,rateus-no,3,2,4
18546,26,rateus-no,3,3,61
18546,26,rateus-no,3,4,56
18549,26,rateus-no,0,0,11
18549,26,rateus-no,0,1,69
18549,26,rateus-no,0,2,71
18549,26,rateus-no,0,3,89
18549,26,rateus-no,0,4,18
18550,26,rateus-no,0,0,66
18550,26,rateus-no,0,1,79
18550,26,rateus-no,0,2,71
18550,26,rateus-no,0,3,29
18550,26,rateus-no,0,4,35
18551,26,rateus-no,1,0,27
18551,26,rateus-no,1,1,69
18551,26,rateus-no,1,2,57
18551,26,rateus-no,1,3,69
18551,26,rateus-no,1,4,31
18552,26,rateus-no,2,0,87
18552,26,rateus-no,2,1,82
18552,26,rateus-no,2,2,0
18552,26,rateus-no,2,3,77
18552,26,rateus-no,2,4,85
18553,26,rateus-no,1,0,65
18553,26,rateus-no,1,1,59
18553,26,rateus-no,1,2,74
18553,26,rateus-no,1,3,67
18553,26,rateus-no,1,4,67
18554,26,rateus-no,2,0,72
18554,26,rateus-no,2,1,64
18554,26,rateus-no,2,2,60
18554,26,rateus-no,2,3,71
18554,26,rateus-no,2,4,59
18555,26,rateus-no,1,0,6
18555,26,rateus-no,1,1,99
18555,26,rateus-no,1,2,62
18555,26,rateus-no,1,3,99
18555,26,rateus-no,1,4,99
18556,26,rateus-no,3,0,76
18556,26,rateus-no,3,1,24
18556,26,rateus-no,3,2,0
18556,26,rateus-no,3,3,26
18556,26,rateus-no,3,4,0
18557,26,rateus-no,0,0,12
18557,26,rateus-no,0,1,72
18557,26,rateus-no,0,2,88
18557,26,rateus-no,0,3,11
18557,26,rateus-no,0,4,12
18559,26,rateus-no,2,0,76
18559,26,rateus-no,2,1,49
18559,26,rateus-no,2,2,49
18559,26,rateus-no,2,3,48
18559,26,rateus-no,2,4,75
18561,26,rateus-no,3,0,42
18561,26,rateus-no,3,1,63
18561,26,rateus-no,3,2,61
18561,26,rateus-no,3,3,59
18561,26,rateus-no,3,4,37
18562,26,rateus-no,0,0,5
18562,26,rateus-no,0,1,36
18562,26,rateus-no,0,2,83
18562,26,rateus-no,0,3,85
18562,26,rateus-no,0,4,43
18563,26,rateus-no,1,0,62
18563,26,rateus-no,1,1,36
18563,26,rateus-no,1,2,58
18563,26,rateus-no,1,3,45
18563,26,rateus-no,1,4,72
18564,26,rateus-no,3,0,66
18564,26,rateus-no,3,1,19
18564,26,rateus-no,3,2,10
18564,26,rateus-no,3,3,52
18564,26,rateus-no,3,4,49
18565,26,rateus-no,0,0,0
18565,26,rateus-no,0,1,28
18565,26,rateus-no,0,2,82
18565,26,rateus-no,0,3,4
