 sid  |   code   | stid |   name    | ord |  val  
 7069 | swrERrLn |   23 | demo-2-pl |   8 | 0
 7069 | swrERrLn |   23 | demo-2-pl |   0 | 0
 7069 | swrERrLn |   23 | demo-2-pl |   7 | 0
 7069 | swrERrLn |   23 | demo-2-pl |   6 | 1
 7069 | swrERrLn |   23 | demo-2-pl |   4 | 5
 7069 | swrERrLn |   23 | demo-2-pl |   3 | 0
 7069 | swrERrLn |   23 | demo-2-pl |   2 | 1996
 7070 | swrYBCE6 |   23 | demo-2-pl |   4 | 4
 7070 | swrYBCE6 |   23 | demo-2-pl |   9 | 4
 7070 | swrYBCE6 |   23 | demo-2-pl |   8 | 0
 7070 | swrYBCE6 |   23 | demo-2-pl |   7 | 1
 7070 | swrYBCE6 |   23 | demo-2-pl |   6 | 1
 7070 | swrYBCE6 |   23 | demo-2-pl |   3 | 0
 7070 | swrYBCE6 |   23 | demo-2-pl |   2 | 2003
 7070 | swrYBCE6 |   23 | demo-2-pl |   0 | 0
 7072 | swren8Z9 |   23 | demo-2-pl |   3 | 0
 7072 | swren8Z9 |   23 | demo-2-pl |   4 | 4
 7072 | swren8Z9 |   23 | demo-2-pl |   2 | 2004
 7072 | swren8Z9 |   23 | demo-2-pl |   0 | 1
 7072 | swren8Z9 |   23 | demo-2-pl |   9 | 5
 7072 | swren8Z9 |   23 | demo-2-pl |   6 | 1
 7072 | swren8Z9 |   23 | demo-2-pl |   8 | 1
 7072 | swren8Z9 |   23 | demo-2-pl |   7 | 0
 7073 | swrPTrqz |   23 | demo-2-pl |   9 | 4
 7073 | swrPTrqz |   23 | demo-2-pl |   0 | 0
 7073 | swrPTrqz |   23 | demo-2-pl |   2 | 1993
 7073 | swrPTrqz |   23 | demo-2-pl |   3 | 0
 7073 | swrPTrqz |   23 | demo-2-pl |   4 | 5
 7073 | swrPTrqz |   23 | demo-2-pl |   6 | 0
 7073 | swrPTrqz |   23 | demo-2-pl |   7 | 1
 7073 | swrPTrqz |   23 | demo-2-pl |   8 | 1
 7074 | swr5CQ5T |   23 | demo-2-pl |   9 | 4
 7074 | swr5CQ5T |   23 | demo-2-pl |   8 | 0
 7074 | swr5CQ5T |   23 | demo-2-pl |   7 | 1
 7074 | swr5CQ5T |   23 | demo-2-pl |   6 | 0
 7074 | swr5CQ5T |   23 | demo-2-pl |   2 | 1985
 7074 | swr5CQ5T |   23 | demo-2-pl |   4 | 6
 7074 | swr5CQ5T |   23 | demo-2-pl |   3 | 3
 7074 | swr5CQ5T |   23 | demo-2-pl |   0 | 0
 7075 | swr5QXP4 |   23 | demo-2-pl |   7 | 2
 7075 | swr5QXP4 |   23 | demo-2-pl |   2 | 1962
 7075 | swr5QXP4 |   23 | demo-2-pl |   9 | 5
 7075 | swr5QXP4 |   23 | demo-2-pl |   8 | 0
 7075 | swr5QXP4 |   23 | demo-2-pl |   0 | 1
 7075 | swr5QXP4 |   23 | demo-2-pl |   6 | 0
 7075 | swr5QXP4 |   23 | demo-2-pl |   4 | 4
 7075 | swr5QXP4 |   23 | demo-2-pl |   3 | 0
 7076 | swrbYKsB |   23 | demo-2-pl |   6 | 0
 7076 | swrbYKsB |   23 | demo-2-pl |   0 | 0
 7076 | swrbYKsB |   23 | demo-2-pl |   2 | 1967
 7076 | swrbYKsB |   23 | demo-2-pl |   3 | 2
 7076 | swrbYKsB |   23 | demo-2-pl |   4 | 4
 7076 | swrbYKsB |   23 | demo-2-pl |   7 | 1
 7076 | swrbYKsB |   23 | demo-2-pl |   8 | 1
 7076 | swrbYKsB |   23 | demo-2-pl |   9 | 4
 7077 | swrgqcWS |   23 | demo-2-pl |   7 | 1
 7077 | swrgqcWS |   23 | demo-2-pl |   6 | 0
 7077 | swrgqcWS |   23 | demo-2-pl |   4 | 3
 7077 | swrgqcWS |   23 | demo-2-pl |   0 | 0
 7077 | swrgqcWS |   23 | demo-2-pl |   9 | 5
 7077 | swrgqcWS |   23 | demo-2-pl |   8 | 0
 7077 | swrgqcWS |   23 | demo-2-pl |   3 | 0
 7077 | swrgqcWS |   23 | demo-2-pl |   2 | 1963
 7078 | swrfwhxk |   23 | demo-2-pl |   2 | 1968
 7078 | swrfwhxk |   23 | demo-2-pl |   6 | 0
 7078 | swrfwhxk |   23 | demo-2-pl |   4 | 6
 7078 | swrfwhxk |   23 | demo-2-pl |   7 | 1
 7078 | swrfwhxk |   23 | demo-2-pl |   8 | 1
 7078 | swrfwhxk |   23 | demo-2-pl |   0 | 0
 7078 | swrfwhxk |   23 | demo-2-pl |   9 | 4
 7078 | swrfwhxk |   23 | demo-2-pl |   3 | 0
 7079 | swrj7niT |   23 | demo-2-pl |   6 | 1
 7079 | swrj7niT |   23 | demo-2-pl |   3 | 2
 7079 | swrj7niT |   23 | demo-2-pl |   2 | 1975
 7079 | swrj7niT |   23 | demo-2-pl |   0 | 1
 7079 | swrj7niT |   23 | demo-2-pl |   9 | 3
 7079 | swrj7niT |   23 | demo-2-pl |   8 | 0
 7079 | swrj7niT |   23 | demo-2-pl |   7 | 1
 7079 | swrj7niT |   23 | demo-2-pl |   4 | 3
 7081 | swryrUG6 |   23 | demo-2-pl |   7 | 1
 7081 | swryrUG6 |   23 | demo-2-pl |   0 | 0
 7081 | swryrUG6 |   23 | demo-2-pl |   2 | 1987
 7081 | swryrUG6 |   23 | demo-2-pl |   3 | 0
 7081 | swryrUG6 |   23 | demo-2-pl |   9 | 4
 7081 | swryrUG6 |   23 | demo-2-pl |   8 | 1
 7081 | swryrUG6 |   23 | demo-2-pl |   6 | 1
 7081 | swryrUG6 |   23 | demo-2-pl |   4 | 6
 7082 | swr5vVwF |   23 | demo-2-pl |   0 | 0
 7082 | swr5vVwF |   23 | demo-2-pl |   4 | 4
 7082 | swr5vVwF |   23 | demo-2-pl |   6 | 0
 7082 | swr5vVwF |   23 | demo-2-pl |   7 | 1
 7082 | swr5vVwF |   23 | demo-2-pl |   8 | 1
 7082 | swr5vVwF |   23 | demo-2-pl |   9 | 5
 7082 | swr5vVwF |   23 | demo-2-pl |   2 | 1966
 7082 | swr5vVwF |   23 | demo-2-pl |   3 | 2
 7083 | swrGKngq |   23 | demo-2-pl |   8 | 0
 7083 | swrGKngq |   23 | demo-2-pl |   0 | 0
 7083 | swrGKngq |   23 | demo-2-pl |   7 | 2
 7083 | swrGKngq |   23 | demo-2-pl |   3 | 0
 7083 | swrGKngq |   23 | demo-2-pl |   2 | 1969
 7083 | swrGKngq |   23 | demo-2-pl |   9 | 5
 7083 | swrGKngq |   23 | demo-2-pl |   6 | 1
 7083 | swrGKngq |   23 | demo-2-pl |   4 | 4
 7084 | swrmYGjw |   23 | demo-2-pl |   4 | 4
 7084 | swrmYGjw |   23 | demo-2-pl |   9 | 5
 7084 | swrmYGjw |   23 | demo-2-pl |   2 | 1989
 7084 | swrmYGjw |   23 | demo-2-pl |   3 | 3
 7084 | swrmYGjw |   23 | demo-2-pl |   6 | 0
 7084 | swrmYGjw |   23 | demo-2-pl |   7 | 1
 7084 | swrmYGjw |   23 | demo-2-pl |   8 | 1
 7084 | swrmYGjw |   23 | demo-2-pl |   0 | 1
 7085 | swr5VGci |   23 | demo-2-pl |   6 | 1
 7085 | swr5VGci |   23 | demo-2-pl |   7 | 2
 7085 | swr5VGci |   23 | demo-2-pl |   8 | 0
 7085 | swr5VGci |   23 | demo-2-pl |   9 | 4
 7085 | swr5VGci |   23 | demo-2-pl |   0 | 0
 7085 | swr5VGci |   23 | demo-2-pl |   2 | 1999
 7085 | swr5VGci |   23 | demo-2-pl |   3 | 2
 7085 | swr5VGci |   23 | demo-2-pl |   4 | 4
 7087 | swriGTYA |   23 | demo-2-pl |   2 | 1974
 7087 | swriGTYA |   23 | demo-2-pl |   6 | 1
 7087 | swriGTYA |   23 | demo-2-pl |   8 | 1
 7087 | swriGTYA |   23 | demo-2-pl |   9 | 4
 7087 | swriGTYA |   23 | demo-2-pl |   0 | 0
 7087 | swriGTYA |   23 | demo-2-pl |   3 | 1
 7087 | swriGTYA |   23 | demo-2-pl |   7 | 1
 7087 | swriGTYA |   23 | demo-2-pl |   4 | 6
 7088 | swrBSr8V |   23 | demo-2-pl |   2 | 2003
 7088 | swrBSr8V |   23 | demo-2-pl |   4 | 4
 7088 | swrBSr8V |   23 | demo-2-pl |   6 | 1
 7088 | swrBSr8V |   23 | demo-2-pl |   7 | 0
 7088 | swrBSr8V |   23 | demo-2-pl |   8 | 0
 7088 | swrBSr8V |   23 | demo-2-pl |   9 | 5
 7088 | swrBSr8V |   23 | demo-2-pl |   0 | 0
 7088 | swrBSr8V |   23 | demo-2-pl |   3 | 2
 7089 | swrCwt4L |   23 | demo-2-pl |   9 | 3
 7089 | swrCwt4L |   23 | demo-2-pl |   6 | 0
 7089 | swrCwt4L |   23 | demo-2-pl |   0 | 1
 7089 | swrCwt4L |   23 | demo-2-pl |   4 | 4
 7089 | swrCwt4L |   23 | demo-2-pl |   3 | 0
 7089 | swrCwt4L |   23 | demo-2-pl |   2 | 1960
 7089 | swrCwt4L |   23 | demo-2-pl |   7 | 1
 7089 | swrCwt4L |   23 | demo-2-pl |   8 | 0
 7090 | swrvpV7x |   23 | demo-2-pl |   8 | 1
 7090 | swrvpV7x |   23 | demo-2-pl |   2 | 1998
 7090 | swrvpV7x |   23 | demo-2-pl |   7 | 1
 7090 | swrvpV7x |   23 | demo-2-pl |   6 | 0
 7090 | swrvpV7x |   23 | demo-2-pl |   4 | 4
 7090 | swrvpV7x |   23 | demo-2-pl |   0 | 0
 7090 | swrvpV7x |   23 | demo-2-pl |   3 | 3
 7090 | swrvpV7x |   23 | demo-2-pl |   9 | 4
 7091 | swrebSFu |   23 | demo-2-pl |   4 | 4
 7091 | swrebSFu |   23 | demo-2-pl |   9 | 3
 7091 | swrebSFu |   23 | demo-2-pl |   8 | 0
 7091 | swrebSFu |   23 | demo-2-pl |   7 | 1
 7091 | swrebSFu |   23 | demo-2-pl |   6 | 1
 7091 | swrebSFu |   23 | demo-2-pl |   3 | 2
 7091 | swrebSFu |   23 | demo-2-pl |   2 | 2000
 7091 | swrebSFu |   23 | demo-2-pl |   0 | 0
 7093 | swreqCx2 |   23 | demo-2-pl |   9 | 4
 7093 | swreqCx2 |   23 | demo-2-pl |   2 | 2000
 7093 | swreqCx2 |   23 | demo-2-pl |   0 | 0
 7093 | swreqCx2 |   23 | demo-2-pl |   3 | 2
 7093 | swreqCx2 |   23 | demo-2-pl |   8 | 1
 7093 | swreqCx2 |   23 | demo-2-pl |   7 | 0
 7093 | swreqCx2 |   23 | demo-2-pl |   6 | 0
 7093 | swreqCx2 |   23 | demo-2-pl |   4 | 4
 7094 | swrfyCQL |   23 | demo-2-pl |   0 | 0
 7094 | swrfyCQL |   23 | demo-2-pl |   2 | 1987
 7094 | swrfyCQL |   23 | demo-2-pl |   3 | 3
 7094 | swrfyCQL |   23 | demo-2-pl |   7 | 1
 7094 | swrfyCQL |   23 | demo-2-pl |   4 | 6
 7094 | swrfyCQL |   23 | demo-2-pl |   6 | 0
 7094 | swrfyCQL |   23 | demo-2-pl |   9 | 5
 7094 | swrfyCQL |   23 | demo-2-pl |   8 | 0
 7095 | swrXuzwG |   23 | demo-2-pl |   9 | 4
 7095 | swrXuzwG |   23 | demo-2-pl |   4 | 4
 7095 | swrXuzwG |   23 | demo-2-pl |   3 | 2
 7095 | swrXuzwG |   23 | demo-2-pl |   2 | 2005
 7095 | swrXuzwG |   23 | demo-2-pl |   7 | 1
 7095 | swrXuzwG |   23 | demo-2-pl |   8 | 0
 7095 | swrXuzwG |   23 | demo-2-pl |   0 | 1
 7095 | swrXuzwG |   23 | demo-2-pl |   6 | 1
 7096 | swrBfpiJ |   23 | demo-2-pl |   8 | 0
 7096 | swrBfpiJ |   23 | demo-2-pl |   0 | 0
 7096 | swrBfpiJ |   23 | demo-2-pl |   2 | 1980
 7096 | swrBfpiJ |   23 | demo-2-pl |   9 | 5
 7096 | swrBfpiJ |   23 | demo-2-pl |   7 | 2
 7096 | swrBfpiJ |   23 | demo-2-pl |   6 | 0
 7096 | swrBfpiJ |   23 | demo-2-pl |   4 | 4
 7096 | swrBfpiJ |   23 | demo-2-pl |   3 | 0
 7097 | swrE9kJb |   23 | demo-2-pl |   9 | 4
 7097 | swrE9kJb |   23 | demo-2-pl |   8 | 0
 7097 | swrE9kJb |   23 | demo-2-pl |   7 | 0
 7097 | swrE9kJb |   23 | demo-2-pl |   6 | 1
 7097 | swrE9kJb |   23 | demo-2-pl |   4 | 6
 7097 | swrE9kJb |   23 | demo-2-pl |   3 | 0
 7097 | swrE9kJb |   23 | demo-2-pl |   2 | 1997
 7097 | swrE9kJb |   23 | demo-2-pl |   0 | 1
 7098 | swrFEUHj |   23 | demo-2-pl |   3 | 2
 7098 | swrFEUHj |   23 | demo-2-pl |   0 | 1
 7098 | swrFEUHj |   23 | demo-2-pl |   8 | 1
 7098 | swrFEUHj |   23 | demo-2-pl |   7 | 2
 7098 | swrFEUHj |   23 | demo-2-pl |   2 | 1998
 7098 | swrFEUHj |   23 | demo-2-pl |   6 | 1
 7098 | swrFEUHj |   23 | demo-2-pl |   4 | 4
 7098 | swrFEUHj |   23 | demo-2-pl |   9 | 3
 7100 | swrLCYEM |   23 | demo-2-pl |   6 | 0
 7100 | swrLCYEM |   23 | demo-2-pl |   9 | 4
 7100 | swrLCYEM |   23 | demo-2-pl |   8 | 0
 7100 | swrLCYEM |   23 | demo-2-pl |   7 | 1
 7100 | swrLCYEM |   23 | demo-2-pl |   4 | 4
 7100 | swrLCYEM |   23 | demo-2-pl |   3 | 0
 7100 | swrLCYEM |   23 | demo-2-pl |   2 | 1955
 7100 | swrLCYEM |   23 | demo-2-pl |   0 | 1
 7101 | swrJadFX |   23 | demo-2-pl |   0 | 0
 7101 | swrJadFX |   23 | demo-2-pl |   4 | 3
 7101 | swrJadFX |   23 | demo-2-pl |   6 | 1
 7101 | swrJadFX |   23 | demo-2-pl |   7 | 1
 7101 | swrJadFX |   23 | demo-2-pl |   8 | 1
 7101 | swrJadFX |   23 | demo-2-pl |   9 | 3
 7101 | swrJadFX |   23 | demo-2-pl |   3 | 2
 7101 | swrJadFX |   23 | demo-2-pl |   2 | 2000
 7102 | swroDA4e |   23 | demo-2-pl |   8 | 0
 7102 | swroDA4e |   23 | demo-2-pl |   0 | 0
 7102 | swroDA4e |   23 | demo-2-pl |   2 | 1991
 7102 | swroDA4e |   23 | demo-2-pl |   9 | 4
 7102 | swroDA4e |   23 | demo-2-pl |   3 | 0
 7102 | swroDA4e |   23 | demo-2-pl |   4 | 6
 7102 | swroDA4e |   23 | demo-2-pl |   6 | 1
 7102 | swroDA4e |   23 | demo-2-pl |   7 | 1
 7103 | swrp4rbB |   23 | demo-2-pl |   4 | 6
 7103 | swrp4rbB |   23 | demo-2-pl |   0 | 0
 7103 | swrp4rbB |   23 | demo-2-pl |   8 | 1
 7103 | swrp4rbB |   23 | demo-2-pl |   7 | 2
 7103 | swrp4rbB |   23 | demo-2-pl |   9 | 4
 7103 | swrp4rbB |   23 | demo-2-pl |   2 | 1985
 7103 | swrp4rbB |   23 | demo-2-pl |   6 | 0
 7103 | swrp4rbB |   23 | demo-2-pl |   3 | 2
 7105 | swr8bjse |   23 | demo-2-pl |   3 | 3
 7105 | swr8bjse |   23 | demo-2-pl |   4 | 4
 7105 | swr8bjse |   23 | demo-2-pl |   6 | 1
 7105 | swr8bjse |   23 | demo-2-pl |   7 | 1
 7105 | swr8bjse |   23 | demo-2-pl |   8 | 0
 7105 | swr8bjse |   23 | demo-2-pl |   0 | 0
 7105 | swr8bjse |   23 | demo-2-pl |   2 | 2003
 7105 | swr8bjse |   23 | demo-2-pl |   9 | 4
 7106 | swrhyD6f |   23 | demo-2-pl |   6 | 1
 7106 | swrhyD6f |   23 | demo-2-pl |   9 | 4
 7106 | swrhyD6f |   23 | demo-2-pl |   0 | 0
 7106 | swrhyD6f |   23 | demo-2-pl |   2 | 1993
 7106 | swrhyD6f |   23 | demo-2-pl |   3 | 0
 7106 | swrhyD6f |   23 | demo-2-pl |   4 | 6
 7106 | swrhyD6f |   23 | demo-2-pl |   8 | 1
 7106 | swrhyD6f |   23 | demo-2-pl |   7 | 1
 7107 | swrFSAjM |   23 | demo-2-pl |   2 | 1972
 7107 | swrFSAjM |   23 | demo-2-pl |   7 | 1
 7107 | swrFSAjM |   23 | demo-2-pl |   9 | 4
 7107 | swrFSAjM |   23 | demo-2-pl |   0 | 0
 7107 | swrFSAjM |   23 | demo-2-pl |   6 | 0
 7107 | swrFSAjM |   23 | demo-2-pl |   4 | 5
 7107 | swrFSAjM |   23 | demo-2-pl |   8 | 0
 7107 | swrFSAjM |   23 | demo-2-pl |   3 | 2
 7108 | swrwjt79 |   23 | demo-2-pl |   8 | 1
 7108 | swrwjt79 |   23 | demo-2-pl |   2 | 2000
 7108 | swrwjt79 |   23 | demo-2-pl |   4 | 4
 7108 | swrwjt79 |   23 | demo-2-pl |   6 | 1
 7108 | swrwjt79 |   23 | demo-2-pl |   0 | 0
 7108 | swrwjt79 |   23 | demo-2-pl |   3 | 2
 7108 | swrwjt79 |   23 | demo-2-pl |   9 | 4
 7108 | swrwjt79 |   23 | demo-2-pl |   7 | 2
 7109 | swrF8hDn |   23 | demo-2-pl |   3 | 0
 7109 | swrF8hDn |   23 | demo-2-pl |   0 | 1
 7109 | swrF8hDn |   23 | demo-2-pl |   7 | 1
 7109 | swrF8hDn |   23 | demo-2-pl |   2 | 1989
 7109 | swrF8hDn |   23 | demo-2-pl |   4 | 6
 7109 | swrF8hDn |   23 | demo-2-pl |   6 | 1
 7109 | swrF8hDn |   23 | demo-2-pl |   9 | 3
 7109 | swrF8hDn |   23 | demo-2-pl |   8 | 1
 7110 | swrU7p6W |   23 | demo-2-pl |   3 | 1
 7110 | swrU7p6W |   23 | demo-2-pl |   9 | 3
 7110 | swrU7p6W |   23 | demo-2-pl |   4 | 5
 7110 | swrU7p6W |   23 | demo-2-pl |   6 | 0
 7110 | swrU7p6W |   23 | demo-2-pl |   2 | 1987
 7110 | swrU7p6W |   23 | demo-2-pl |   0 | 0
 7110 | swrU7p6W |   23 | demo-2-pl |   7 | 1
 7110 | swrU7p6W |   23 | demo-2-pl |   8 | 1
 7111 | swrFwfUh |   23 | demo-2-pl |   7 | 1
 7111 | swrFwfUh |   23 | demo-2-pl |   6 | 1
 7111 | swrFwfUh |   23 | demo-2-pl |   9 | 3
 7111 | swrFwfUh |   23 | demo-2-pl |   4 | 5
 7111 | swrFwfUh |   23 | demo-2-pl |   3 | 2
 7111 | swrFwfUh |   23 | demo-2-pl |   2 | 1999
 7111 | swrFwfUh |   23 | demo-2-pl |   0 | 0
 7111 | swrFwfUh |   23 | demo-2-pl |   8 | 0
 7112 | swrJ84iV |   23 | demo-2-pl |   4 | 6
 7112 | swrJ84iV |   23 | demo-2-pl |   9 | 4
 7112 | swrJ84iV |   23 | demo-2-pl |   3 | 0
 7112 | swrJ84iV |   23 | demo-2-pl |   8 | 0
 7112 | swrJ84iV |   23 | demo-2-pl |   7 | 0
 7112 | swrJ84iV |   23 | demo-2-pl |   2 | 2000
 7112 | swrJ84iV |   23 | demo-2-pl |   0 | 0
 7112 | swrJ84iV |   23 | demo-2-pl |   6 | 0
 7113 | swr2nYgt |   23 | demo-2-pl |   7 | 0
 7113 | swr2nYgt |   23 | demo-2-pl |   6 | 1
 7113 | swr2nYgt |   23 | demo-2-pl |   0 | 1
 7113 | swr2nYgt |   23 | demo-2-pl |   2 | 1998
 7113 | swr2nYgt |   23 | demo-2-pl |   3 | 2
 7113 | swr2nYgt |   23 | demo-2-pl |   4 | 3
 7113 | swr2nYgt |   23 | demo-2-pl |   8 | 1
 7113 | swr2nYgt |   23 | demo-2-pl |   9 | 3
 7115 | swrsqPXz |   23 | demo-2-pl |   8 | 0
 7115 | swrsqPXz |   23 | demo-2-pl |   7 | 2
 7115 | swrsqPXz |   23 | demo-2-pl |   3 | 1
 7115 | swrsqPXz |   23 | demo-2-pl |   2 | 2004
 7115 | swrsqPXz |   23 | demo-2-pl |   6 | 1
 7115 | swrsqPXz |   23 | demo-2-pl |   9 | 4
 7115 | swrsqPXz |   23 | demo-2-pl |   0 | 0
 7115 | swrsqPXz |   23 | demo-2-pl |   4 | 4
 7116 | swrFHhbj |   23 | demo-2-pl |   0 | 0
 7116 | swrFHhbj |   23 | demo-2-pl |   4 | 4
 7116 | swrFHhbj |   23 | demo-2-pl |   6 | 1
 7116 | swrFHhbj |   23 | demo-2-pl |   7 | 1
 7116 | swrFHhbj |   23 | demo-2-pl |   8 | 0
 7116 | swrFHhbj |   23 | demo-2-pl |   9 | 5
 7116 | swrFHhbj |   23 | demo-2-pl |   3 | 2
 7116 | swrFHhbj |   23 | demo-2-pl |   2 | 2001
 7117 | swrYN4nv |   23 | demo-2-pl |   9 | 4
 7117 | swrYN4nv |   23 | demo-2-pl |   3 | 2
 7117 | swrYN4nv |   23 | demo-2-pl |   0 | 0
 7117 | swrYN4nv |   23 | demo-2-pl |   2 | 1978
 7117 | swrYN4nv |   23 | demo-2-pl |   4 | 4
 7117 | swrYN4nv |   23 | demo-2-pl |   6 | 0
 7117 | swrYN4nv |   23 | demo-2-pl |   7 | 2
 7117 | swrYN4nv |   23 | demo-2-pl |   8 | 0
 7118 | swrQSavv |   23 | demo-2-pl |   7 | 1
 7118 | swrQSavv |   23 | demo-2-pl |   8 | 0
 7118 | swrQSavv |   23 | demo-2-pl |   9 | 5
 7118 | swrQSavv |   23 | demo-2-pl |   2 | 1991
 7118 | swrQSavv |   23 | demo-2-pl |   0 | 0
 7118 | swrQSavv |   23 | demo-2-pl |   3 | 0
 7118 | swrQSavv |   23 | demo-2-pl |   4 | 6
 7118 | swrQSavv |   23 | demo-2-pl |   6 | 1
 7119 | swrdn5fi |   23 | demo-2-pl |   2 | 2002
 7119 | swrdn5fi |   23 | demo-2-pl |   3 | 0
 7119 | swrdn5fi |   23 | demo-2-pl |   8 | 0
 7119 | swrdn5fi |   23 | demo-2-pl |   4 | 4
 7119 | swrdn5fi |   23 | demo-2-pl |   6 | 1
 7119 | swrdn5fi |   23 | demo-2-pl |   7 | 2
 7119 | swrdn5fi |   23 | demo-2-pl |   9 | 4
 7119 | swrdn5fi |   23 | demo-2-pl |   0 | 0
 7120 | swrSL26q |   23 | demo-2-pl |   2 | 1980
 7120 | swrSL26q |   23 | demo-2-pl |   0 | 0
 7120 | swrSL26q |   23 | demo-2-pl |   3 | 2
 7120 | swrSL26q |   23 | demo-2-pl |   4 | 4
 7120 | swrSL26q |   23 | demo-2-pl |   6 | 0
 7120 | swrSL26q |   23 | demo-2-pl |   7 | 2
 7120 | swrSL26q |   23 | demo-2-pl |   8 | 0
 7120 | swrSL26q |   23 | demo-2-pl |   9 | 5
 7121 | swrT59kd |   23 | demo-2-pl |   8 | 0
 7121 | swrT59kd |   23 | demo-2-pl |   7 | 1
 7121 | swrT59kd |   23 | demo-2-pl |   9 | 5
 7121 | swrT59kd |   23 | demo-2-pl |   6 | 0
 7121 | swrT59kd |   23 | demo-2-pl |   4 | 4
 7121 | swrT59kd |   23 | demo-2-pl |   3 | 1
 7121 | swrT59kd |   23 | demo-2-pl |   2 | 1978
 7121 | swrT59kd |   23 | demo-2-pl |   0 | 0
 7122 | swr7FfzQ |   23 | demo-2-pl |   4 | 4
 7122 | swr7FfzQ |   23 | demo-2-pl |   9 | 5
 7122 | swr7FfzQ |   23 | demo-2-pl |   7 | 2
 7122 | swr7FfzQ |   23 | demo-2-pl |   0 | 1
 7122 | swr7FfzQ |   23 | demo-2-pl |   8 | 0
 7122 | swr7FfzQ |   23 | demo-2-pl |   2 | 2001
 7122 | swr7FfzQ |   23 | demo-2-pl |   3 | 0
 7122 | swr7FfzQ |   23 | demo-2-pl |   6 | 1
 7123 | swrhfKmK |   23 | demo-2-pl |   8 | 1
 7123 | swrhfKmK |   23 | demo-2-pl |   0 | 0
 7123 | swrhfKmK |   23 | demo-2-pl |   9 | 4
 7123 | swrhfKmK |   23 | demo-2-pl |   2 | 1967
 7123 | swrhfKmK |   23 | demo-2-pl |   7 | 1
 7123 | swrhfKmK |   23 | demo-2-pl |   6 | 0
 7123 | swrhfKmK |   23 | demo-2-pl |   4 | 6
 7123 | swrhfKmK |   23 | demo-2-pl |   3 | 0
 7124 | swr7XyM8 |   23 | demo-2-pl |   6 | 0
 7124 | swr7XyM8 |   23 | demo-2-pl |   9 | 3
 7124 | swr7XyM8 |   23 | demo-2-pl |   8 | 0
 7124 | swr7XyM8 |   23 | demo-2-pl |   7 | 1
 7124 | swr7XyM8 |   23 | demo-2-pl |   4 | 4
 7124 | swr7XyM8 |   23 | demo-2-pl |   3 | 0
 7124 | swr7XyM8 |   23 | demo-2-pl |   2 | 1958
 7124 | swr7XyM8 |   23 | demo-2-pl |   0 | 1
 7125 | swrzbAvE |   23 | demo-2-pl |   2 | 1980
 7125 | swrzbAvE |   23 | demo-2-pl |   9 | 4
 7125 | swrzbAvE |   23 | demo-2-pl |   0 | 0
 7125 | swrzbAvE |   23 | demo-2-pl |   8 | 0
 7125 | swrzbAvE |   23 | demo-2-pl |   7 | 1
 7125 | swrzbAvE |   23 | demo-2-pl |   6 | 1
 7125 | swrzbAvE |   23 | demo-2-pl |   4 | 6
 7125 | swrzbAvE |   23 | demo-2-pl |   3 | 0
 7126 | swro7F3h |   23 | demo-2-pl |   6 | 0
 7126 | swro7F3h |   23 | demo-2-pl |   3 | 0
 7126 | swro7F3h |   23 | demo-2-pl |   2 | 1994
 7126 | swro7F3h |   23 | demo-2-pl |   9 | 4
 7126 | swro7F3h |   23 | demo-2-pl |   8 | 1
 7126 | swro7F3h |   23 | demo-2-pl |   7 | 0
 7126 | swro7F3h |   23 | demo-2-pl |   0 | 0
 7126 | swro7F3h |   23 | demo-2-pl |   4 | 6
 7128 | swrV2Rvy |   23 | demo-2-pl |   9 | 3
 7128 | swrV2Rvy |   23 | demo-2-pl |   6 | 0
 7128 | swrV2Rvy |   23 | demo-2-pl |   4 | 4
 7128 | swrV2Rvy |   23 | demo-2-pl |   3 | 3
 7128 | swrV2Rvy |   23 | demo-2-pl |   2 | 1985
 7128 | swrV2Rvy |   23 | demo-2-pl |   0 | 0
 7128 | swrV2Rvy |   23 | demo-2-pl |   8 | 1
 7128 | swrV2Rvy |   23 | demo-2-pl |   7 | 1
 7129 | swrquo9t |   23 | demo-2-pl |   6 | 1
 7129 | swrquo9t |   23 | demo-2-pl |   7 | 2
 7129 | swrquo9t |   23 | demo-2-pl |   8 | 1
 7129 | swrquo9t |   23 | demo-2-pl |   9 | 3
 7129 | swrquo9t |   23 | demo-2-pl |   4 | 4
 7129 | swrquo9t |   23 | demo-2-pl |   3 | 3
 7129 | swrquo9t |   23 | demo-2-pl |   2 | 2003
 7129 | swrquo9t |   23 | demo-2-pl |   0 | 0
 7130 | swrTx4FF |   23 | demo-2-pl |   9 | 3
 7130 | swrTx4FF |   23 | demo-2-pl |   0 | 0
 7130 | swrTx4FF |   23 | demo-2-pl |   2 | 1983
 7130 | swrTx4FF |   23 | demo-2-pl |   3 | 2
 7130 | swrTx4FF |   23 | demo-2-pl |   4 | 6
 7130 | swrTx4FF |   23 | demo-2-pl |   6 | 1
 7130 | swrTx4FF |   23 | demo-2-pl |   7 | 1
 7130 | swrTx4FF |   23 | demo-2-pl |   8 | 1
 7131 | swrwvrfZ |   23 | demo-2-pl |   0 | 0
 7131 | swrwvrfZ |   23 | demo-2-pl |   2 | 1988
 7131 | swrwvrfZ |   23 | demo-2-pl |   3 | 2
 7131 | swrwvrfZ |   23 | demo-2-pl |   4 | 6
 7131 | swrwvrfZ |   23 | demo-2-pl |   6 | 1
