 sid  | stid |  name   | ord | mh | fh 
 7966 |   23 | wept-pl |   3 |  0 |  0
 7966 |   23 | wept-pl |   4 |  0 |  1
 7967 |   23 | wept-pl |   0 |  1 |  0
 7967 |   23 | wept-pl |   1 |  0 |  0
 7967 |   23 | wept-pl |   2 |  2 |  0
 7967 |   23 | wept-pl |   3 |  1 |  0
 7969 |   23 | wept-pl |   0 |  0 |  0
 7969 |   23 | wept-pl |   1 |  0 |  0
 7969 |   23 | wept-pl |   2 |  2 |  0
 7969 |   23 | wept-pl |   3 |  0 |  0
 7974 |   23 | wept-pl |   0 |  0 |  0
 7974 |   23 | wept-pl |   1 |  0 |  0
 7987 |   23 | wept-pl |   0 |  2 |  0
 7987 |   23 | wept-pl |   1 |  1 |  0
 7987 |   23 | wept-pl |   2 |  1 |  0
 7987 |   23 | wept-pl |   3 |  0 |  0
 7987 |   23 | wept-pl |   4 |  0 |  0
 7987 |   23 | wept-pl |   5 |  1 |  0
 7987 |   23 | wept-pl |   6 |  0 |  0
 7987 |   23 | wept-pl |   7 |  2 |  0
 7987 |   23 | wept-pl |   8 |  1 |  0
 7987 |   23 | wept-pl |   9 |  1 |  0
 7987 |   23 | wept-pl |  10 |  0 |  0
 7987 |   23 | wept-pl |  11 |  0 |  0
 7987 |   23 | wept-pl |  12 |  0 |  0
 7987 |   23 | wept-pl |  13 |  0 |  0
 7987 |   23 | wept-pl |  14 |  0 |  0
 8000 |   23 | wept-pl |   0 |  0 |  0
 8000 |   23 | wept-pl |   1 |  0 |  0
 8001 |   23 | wept-pl |   0 |  0 |  0
 8001 |   23 | wept-pl |   1 |  1 |  0
 8002 |   23 | wept-pl |   0 |  0 |  0
 8002 |   23 | wept-pl |   1 |  1 |  0
 8007 |   23 | wept-pl |   0 |  3 |  0
 8007 |   23 | wept-pl |   1 |  8 |  1
 8007 |   23 | wept-pl |   2 |  3 |  5
 8009 |   23 | wept-pl |   0 |  0 |  0
 8009 |   23 | wept-pl |   1 |  0 |  0
 8009 |   23 | wept-pl |   2 |  0 |  0
 8009 |   23 | wept-pl |   3 |  0 |  0
 8009 |   23 | wept-pl |   4 |  1 |  0
 8011 |   23 | wept-pl |   0 |  0 |  0
 8011 |   23 | wept-pl |   1 |  2 |  0
 8011 |   23 | wept-pl |   2 |  0 |  0
 8011 |   23 | wept-pl |   3 |  0 |  0
 8011 |   23 | wept-pl |   4 |  1 |  0
 8011 |   23 | wept-pl |   5 |  1 |  0
 8011 |   23 | wept-pl |   6 |  0 |  0
 8011 |   23 | wept-pl |   7 |  0 |  1
 8011 |   23 | wept-pl |   8 |  1 |  0
 8011 |   23 | wept-pl |   9 |  0 |  0
 8011 |   23 | wept-pl |  10 |  1 |  0
 8011 |   23 | wept-pl |  11 |  1 |  0
 8011 |   23 | wept-pl |  12 |  0 |  0
 8011 |   23 | wept-pl |  13 |  1 |  0
 8011 |   23 | wept-pl |  14 |  0 |  0
 8012 |   23 | wept-pl |   0 |  1 |  0
 8012 |   23 | wept-pl |   1 |  0 |  0
 8012 |   23 | wept-pl |   2 |  0 |  0
 8012 |   23 | wept-pl |   3 |  0 |  0
 8012 |   23 | wept-pl |   4 |  0 |  0
 8012 |   23 | wept-pl |   5 |  0 |  0
 8012 |   23 | wept-pl |   6 |  0 |  0
 8012 |   23 | wept-pl |   7 |  0 |  0
 8012 |   23 | wept-pl |   8 |  0 |  0
 8012 |   23 | wept-pl |   9 |  1 |  0
 8012 |   23 | wept-pl |  10 |  1 |  1
 8012 |   23 | wept-pl |  11 |  0 |  0
 8012 |   23 | wept-pl |  12 |  0 |  0
 8012 |   23 | wept-pl |  13 |  0 |  0
 8012 |   23 | wept-pl |  14 |  0 |  0
 8014 |   23 | wept-pl |   0 |  0 |  0
 8014 |   23 | wept-pl |   1 |  0 |  0
 8014 |   23 | wept-pl |   2 |  0 |  0
 8014 |   23 | wept-pl |   3 |  0 |  0
 8014 |   23 | wept-pl |   4 |  0 |  0
 8014 |   23 | wept-pl |   5 |  0 |  0
 8014 |   23 | wept-pl |   6 |  0 |  0
 8014 |   23 | wept-pl |   7 |  0 |  0
 8014 |   23 | wept-pl |   8 |  0 |  0
 8014 |   23 | wept-pl |   9 |  0 |  0
 8014 |   23 | wept-pl |  10 |  0 |  0
 8014 |   23 | wept-pl |  11 |  0 |  0
 8014 |   23 | wept-pl |  12 |  0 |  0
 8014 |   23 | wept-pl |  13 |  0 |  0
 8014 |   23 | wept-pl |  14 |  0 |  0
 8027 |   23 | wept-pl |   0 |  0 |  0
 8027 |   23 | wept-pl |   1 |  3 |  0
 8027 |   23 | wept-pl |   2 |  1 |  0
 8027 |   23 | wept-pl |   3 |  1 |  0
 8027 |   23 | wept-pl |   4 |  1 |  0
 8027 |   23 | wept-pl |   5 |  0 |  0
 8027 |   23 | wept-pl |   6 |  1 |  0
 8027 |   23 | wept-pl |   7 |  0 |  0
 8027 |   23 | wept-pl |   8 |  0 |  0
 8027 |   23 | wept-pl |   9 |  0 |  0
 8027 |   23 | wept-pl |  10 |  1 |  0
 8027 |   23 | wept-pl |  11 |  0 |  0
 8027 |   23 | wept-pl |  12 |  2 |  0
 8027 |   23 | wept-pl |  13 |  0 |  0
 8027 |   23 | wept-pl |  14 |  0 |  0
 8028 |   23 | wept-pl |   0 |  0 |  0
 8028 |   23 | wept-pl |   1 |  1 |  0
 8028 |   23 | wept-pl |   2 |  0 |  0
 8028 |   23 | wept-pl |   3 |  1 |  0
 8028 |   23 | wept-pl |   4 |  0 |  0
 8028 |   23 | wept-pl |   5 |  0 |  0
 8028 |   23 | wept-pl |   6 |  0 |  0
 8028 |   23 | wept-pl |   7 |  0 |  0
 8028 |   23 | wept-pl |   8 |  0 |  0
 8028 |   23 | wept-pl |   9 |  0 |  0
 8028 |   23 | wept-pl |  10 |  0 |  0
 8029 |   23 | wept-pl |   0 |  1 |  0
 8029 |   23 | wept-pl |   1 |  0 |  0
 8029 |   23 | wept-pl |   2 |  0 |  0
 8029 |   23 | wept-pl |   3 |  0 |  0
 8029 |   23 | wept-pl |   4 |  1 |  0
 8029 |   23 | wept-pl |   5 |  0 |  0
 8030 |   23 | wept-pl |   0 |  0 |  0
 8030 |   23 | wept-pl |   1 |  0 |  0
 8030 |   23 | wept-pl |   2 |  0 |  0
 8030 |   23 | wept-pl |   3 |  0 |  0
 8030 |   23 | wept-pl |   4 |  1 |  0
 8030 |   23 | wept-pl |   5 |  0 |  0
 8030 |   23 | wept-pl |   6 |  0 |  0
 8030 |   23 | wept-pl |   7 |  0 |  0
 8030 |   23 | wept-pl |   8 |  0 |  0
 8030 |   23 | wept-pl |   9 |  1 |  0
 8030 |   23 | wept-pl |  10 |  0 |  0
 8030 |   23 | wept-pl |  11 |  0 |  0
 8030 |   23 | wept-pl |  12 |  0 |  0
 8030 |   23 | wept-pl |  13 |  0 |  0
 8030 |   23 | wept-pl |  14 |  0 |  0
 8033 |   23 | wept-pl |   0 |  1 |  0
 8033 |   23 | wept-pl |   1 |  0 |  0
 8033 |   23 | wept-pl |   2 |  0 |  0
 8033 |   23 | wept-pl |   3 |  2 |  0
 8033 |   23 | wept-pl |   4 |  2 |  0
 8033 |   23 | wept-pl |   5 |  0 |  0
 8033 |   23 | wept-pl |   6 |  0 |  0
 8033 |   23 | wept-pl |   7 |  0 |  0
 8033 |   23 | wept-pl |   8 |  0 |  0
 8033 |   23 | wept-pl |   9 |  0 |  0
 8033 |   23 | wept-pl |  10 |  0 |  0
 8033 |   23 | wept-pl |  11 |  0 |  0
 8033 |   23 | wept-pl |  12 |  0 |  0
 8033 |   23 | wept-pl |  13 |  0 |  0
 8033 |   23 | wept-pl |  14 |  0 |  0
 8034 |   23 | wept-pl |   0 |  0 |  0
 8034 |   23 | wept-pl |   1 |  0 |  0
 8034 |   23 | wept-pl |   2 |  0 |  0
 8034 |   23 | wept-pl |   3 |  0 |  0
 8034 |   23 | wept-pl |   4 |  0 |  0
 8034 |   23 | wept-pl |   5 |  0 |  0
 8034 |   23 | wept-pl |   6 |  0 |  0
 8034 |   23 | wept-pl |   7 |  2 |  0
 8034 |   23 | wept-pl |   8 |  1 |  0
 8034 |   23 | wept-pl |   9 |  1 |  0
 8034 |   23 | wept-pl |  10 |  0 |  0
 8034 |   23 | wept-pl |  11 |  2 |  0
 8034 |   23 | wept-pl |  12 |  0 |  0
 8034 |   23 | wept-pl |  13 |  0 |  0
 8034 |   23 | wept-pl |  14 |  0 |  0
 8035 |   23 | wept-pl |   0 |  0 |  0
 8035 |   23 | wept-pl |   1 |  0 |  0
 8035 |   23 | wept-pl |   2 |  0 |  0
 8035 |   23 | wept-pl |   3 |  0 |  0
 8035 |   23 | wept-pl |   4 |  0 |  0
 8035 |   23 | wept-pl |   5 |  0 |  0
 8035 |   23 | wept-pl |   6 |  0 |  0
 8035 |   23 | wept-pl |   7 |  0 |  0
 8035 |   23 | wept-pl |   8 |  0 |  0
 8035 |   23 | wept-pl |   9 |  0 |  0
 8035 |   23 | wept-pl |  10 |  0 |  0
 8035 |   23 | wept-pl |  11 |  0 |  0
 8035 |   23 | wept-pl |  12 |  0 |  3
 8035 |   23 | wept-pl |  13 |  0 |  0
 8035 |   23 | wept-pl |  14 |  0 |  0
 8038 |   23 | wept-pl |   0 |  0 |  0
 8038 |   23 | wept-pl |   1 |  0 |  0
 8038 |   23 | wept-pl |   2 |  0 |  0
 8038 |   23 | wept-pl |   3 |  0 |  0
 8040 |   23 | wept-pl |   0 |  0 |  0
 8040 |   23 | wept-pl |   1 |  1 |  0
 8040 |   23 | wept-pl |   2 |  1 |  0
 8040 |   23 | wept-pl |   3 |  0 |  0
 8040 |   23 | wept-pl |   4 |  0 |  0
 8040 |   23 | wept-pl |   5 |  1 |  0
 8040 |   23 | wept-pl |   6 |  0 |  0
 8040 |   23 | wept-pl |   7 |  2 |  0
 8040 |   23 | wept-pl |   8 |  2 |  0
 8040 |   23 | wept-pl |   9 |  1 |  0
 8040 |   23 | wept-pl |  10 |  0 |  0
 8040 |   23 | wept-pl |  11 |  0 |  0
 8040 |   23 | wept-pl |  12 |  1 |  0
 8040 |   23 | wept-pl |  13 |  1 |  0
 8040 |   23 | wept-pl |  14 |  1 |  0
 8047 |   23 | wept-pl |   0 |  5 |  0
 8047 |   23 | wept-pl |   1 |  3 |  1
 8047 |   23 | wept-pl |   2 |  2 |  1
 8047 |   23 | wept-pl |   3 |  2 |  0
 8047 |   23 | wept-pl |   4 |  1 |  0
 8047 |   23 | wept-pl |   5 |  0 |  0
 8047 |   23 | wept-pl |   6 |  0 |  1
 8047 |   23 | wept-pl |   7 |  0 |  0
 8047 |   23 | wept-pl |   8 |  0 |  0
 8047 |   23 | wept-pl |   9 |  1 |  0
 8047 |   23 | wept-pl |  10 |  2 |  2
 8047 |   23 | wept-pl |  11 |  0 |  1
 8047 |   23 | wept-pl |  12 |  0 |  0
 8047 |   23 | wept-pl |  13 |  0 |  1
 8047 |   23 | wept-pl |  14 |  1 |  1
 8048 |   23 | wept-pl |   0 |  1 |  0
 8048 |   23 | wept-pl |   1 |  1 |  0
 8048 |   23 | wept-pl |   2 |  1 |  0
 8048 |   23 | wept-pl |   3 |  0 |  0
 8048 |   23 | wept-pl |   4 |  0 |  0
 8048 |   23 | wept-pl |   5 |  0 |  0
 8048 |   23 | wept-pl |   6 |  0 |  0
 8048 |   23 | wept-pl |   7 |  0 |  0
 8048 |   23 | wept-pl |   8 |  1 |  0
 8048 |   23 | wept-pl |   9 |  3 |  0
 8053 |   23 | wept-pl |   0 |  0 |  4
 8053 |   23 | wept-pl |   1 |  0 |  7
 8056 |   23 | wept-pl |   0 |  1 |  0
 8056 |   23 | wept-pl |   1 |  1 |  0
 8056 |   23 | wept-pl |   2 |  0 |  0
 8056 |   23 | wept-pl |   3 |  1 |  0
 8056 |   23 | wept-pl |   4 |  3 |  0
 8056 |   23 | wept-pl |   5 |  0 |  0
 8056 |   23 | wept-pl |   6 |  1 |  0
 8056 |   23 | wept-pl |   7 |  0 |  1
 8056 |   23 | wept-pl |   8 |  1 |  0
 8056 |   23 | wept-pl |   9 |  0 |  0
 8056 |   23 | wept-pl |  10 |  1 |  0
 8056 |   23 | wept-pl |  11 |  1 |  0
 8056 |   23 | wept-pl |  12 |  0 |  1
 8056 |   23 | wept-pl |  13 |  0 |  0
 8056 |   23 | wept-pl |  14 |  2 |  0
 8057 |   23 | wept-pl |   0 |  0 |  0
 8057 |   23 | wept-pl |   1 |  0 |  1
 8057 |   23 | wept-pl |   2 |  1 |  0
 8057 |   23 | wept-pl |   3 |  0 |  0
 8057 |   23 | wept-pl |   4 |  1 |  0
 8057 |   23 | wept-pl |   5 |  1 |  0
 8057 |   23 | wept-pl |   6 |  0 |  0
 8057 |   23 | wept-pl |   7 |  1 |  0
 8057 |   23 | wept-pl |   8 |  0 |  0
 8057 |   23 | wept-pl |   9 |  0 |  1
 8057 |   23 | wept-pl |  10 |  0 |  0
 8057 |   23 | wept-pl |  11 |  1 |  0
 8057 |   23 | wept-pl |  12 |  0 |  0
 8057 |   23 | wept-pl |  13 |  1 |  0
 8057 |   23 | wept-pl |  14 |  1 |  0
 8062 |   23 | wept-pl |   0 | 10 |  0
 8062 |   23 | wept-pl |   1 |  8 |  2
 8062 |   23 | wept-pl |   2 |  3 |  1
 8062 |   23 | wept-pl |   3 |  4 |  0
 8064 |   23 | wept-pl |   0 |  0 |  0
 8064 |   23 | wept-pl |   1 |  0 |  0
 8064 |   23 | wept-pl |   2 |  0 |  0
 8064 |   23 | wept-pl |   3 |  1 |  0
 8064 |   23 | wept-pl |   4 |  1 |  0
 8064 |   23 | wept-pl |   5 |  1 |  0
 8064 |   23 | wept-pl |   6 |  0 |  0
 8064 |   23 | wept-pl |   7 |  0 |  0
 8064 |   23 | wept-pl |   8 |  0 |  0
 8064 |   23 | wept-pl |   9 |  1 |  0
 8068 |   23 | wept-pl |   0 |  0 |  0
 8068 |   23 | wept-pl |   1 |  0 |  0
 8068 |   23 | wept-pl |   2 |  0 |  0
 8068 |   23 | wept-pl |   3 |  0 |  0
 8068 |   23 | wept-pl |   4 |  0 |  0
 8068 |   23 | wept-pl |   5 |  0 |  0
 8068 |   23 | wept-pl |   6 |  0 |  0
 8068 |   23 | wept-pl |   7 |  0 |  0
 8068 |   23 | wept-pl |   8 |  0 |  0
 8070 |   23 | wept-pl |   0 |  0 |  0
 8070 |   23 | wept-pl |   1 |  0 |  0
 8070 |   23 | wept-pl |   2 |  0 |  0
 8070 |   23 | wept-pl |   3 |  0 |  0
 8070 |   23 | wept-pl |   4 |  0 |  1
 8070 |   23 | wept-pl |   5 |  1 |  0
 8070 |   23 | wept-pl |   6 |  0 |  0
 8070 |   23 | wept-pl |   7 |  0 |  0
 8070 |   23 | wept-pl |   8 |  0 |  0
 8070 |   23 | wept-pl |   9 |  0 |  0
 8070 |   23 | wept-pl |  10 |  0 |  0
 8070 |   23 | wept-pl |  11 |  0 |  0
 8070 |   23 | wept-pl |  12 |  0 |  0
 8070 |   23 | wept-pl |  13 |  0 |  0
 8070 |   23 | wept-pl |  14 |  0 |  0
 8072 |   23 | wept-pl |   0 |  0 |  0
 8072 |   23 | wept-pl |   1 |  0 |  0
 8072 |   23 | wept-pl |   2 |  0 |  0
 8072 |   23 | wept-pl |   3 |  1 |  0
 8074 |   23 | wept-pl |   0 |  1 |  0
 8074 |   23 | wept-pl |   1 |  0 |  0
 8074 |   23 | wept-pl |   2 |  0 |  0
 8074 |   23 | wept-pl |   3 |  0 |  0
 8075 |   23 | wept-pl |   0 |  0 |  0
 8075 |   23 | wept-pl |   1 |  2 |  0
 8075 |   23 | wept-pl |   2 |  0 |  0
 8075 |   23 | wept-pl |   3 |  1 |  0
 8077 |   23 | wept-pl |   0 | 10 |  0
 8077 |   23 | wept-pl |   1 | 10 |  0
 8079 |   23 | wept-pl |   0 |  0 |  0
 8079 |   23 | wept-pl |   1 |  0 |  0
 8079 |   23 | wept-pl |   2 |  0 |  0
 8079 |   23 | wept-pl |   3 |  0 |  0
 8079 |   23 | wept-pl |   4 |  0 |  0
 8079 |   23 | wept-pl |   5 |  0 |  0
 8079 |   23 | wept-pl |   6 |  1 |  0
 8079 |   23 | wept-pl |   7 |  0 |  0
 8079 |   23 | wept-pl |   8 |  1 |  0
 8079 |   23 | wept-pl |   9 |  1 |  0
 8079 |   23 | wept-pl |  10 |  0 |  0
 8079 |   23 | wept-pl |  11 |  0 |  0
 8079 |   23 | wept-pl |  12 |  0 |  0
 8079 |   23 | wept-pl |  13 |  0 |  0
 8079 |   23 | wept-pl |  14 |  0 |  0
 8083 |   23 | wept-pl |   0 |  0 |  0
 8083 |   23 | wept-pl |   1 |  0 |  0
 8083 |   23 | wept-pl |   2 |  0 |  0
 8084 |   23 | wept-pl |   0 |  1 |  0
 8084 |   23 | wept-pl |   1 |  0 |  0
 8084 |   23 | wept-pl |   2 |  0 |  0
 8084 |   23 | wept-pl |   3 |  0 |  0
 8084 |   23 | wept-pl |   4 |  0 |  0
 8084 |   23 | wept-pl |   5 |  0 |  0
 8084 |   23 | wept-pl |   6 |  0 |  0
 8084 |   23 | wept-pl |   7 |  0 |  0
 8084 |   23 | wept-pl |   8 |  2 |  0
 8084 |   23 | wept-pl |   9 |  0 |  0
 8084 |   23 | wept-pl |  10 |  0 |  0
 8084 |   23 | wept-pl |  11 |  0 |  0
 8084 |   23 | wept-pl |  12 |  0 |  0
 8084 |   23 | wept-pl |  13 |  0 |  0
 8084 |   23 | wept-pl |  14 |  0 |  0
 8094 |   23 | wept-pl |   0 |  0 |  0
 8094 |   23 | wept-pl |   1 |  0 |  0
 8094 |   23 | wept-pl |   2 |  0 |  0
 8094 |   23 | wept-pl |   3 |  0 |  0
 8094 |   23 | wept-pl |   4 |  0 |  0
 8094 |   23 | wept-pl |   5 |  0 |  0
 8094 |   23 | wept-pl |   6 |  0 |  0
 8094 |   23 | wept-pl |   7 |  0 |  0
 8094 |   23 | wept-pl |   8 |  0 |  0
 8094 |   23 | wept-pl |   9 |  0 |  0
 8094 |   23 | wept-pl |  10 |  0 |  0
 8094 |   23 | wept-pl |  11 |  0 |  0
 8094 |   23 | wept-pl |  12 |  0 |  0
 8094 |   23 | wept-pl |  13 |  0 |  0
 8094 |   23 | wept-pl |  14 |  0 |  0
 8097 |   23 | wept-pl |   0 |  0 |  0
 8097 |   23 | wept-pl |   1 |  1 |  0
 8097 |   23 | wept-pl |   2 |  0 |  0
 8097 |   23 | wept-pl |   3 |  2 |  0
 8097 |   23 | wept-pl |   4 |  0 |  0
 8097 |   23 | wept-pl |   5 |  0 |  0
 8097 |   23 | wept-pl |   6 |  0 |  0
 8097 |   23 | wept-pl |   7 |  0 |  0
 8097 |   23 | wept-pl |   8 |  1 |  0
 8106 |   23 | wept-pl |   0 |  1 |  0
 8106 |   23 | wept-pl |   1 |  3 |  0
 8106 |   23 | wept-pl |   2 |  2 |  0
 8106 |   23 | wept-pl |   3 |  2 |  1
 8106 |   23 | wept-pl |   4 |  1 |  0
 8106 |   23 | wept-pl |   5 |  1 |  0
 8106 |   23 | wept-pl |   6 |  1 |  0
 8106 |   23 | wept-pl |   7 |  0 |  0
 8106 |   23 | wept-pl |   8 |  0 |  0
 8106 |   23 | wept-pl |   9 |  1 |  0
 8106 |   23 | wept-pl |  10 |  0 |  0
 8106 |   23 | wept-pl |  11 |  0 |  1
 8106 |   23 | wept-pl |  12 |  0 |  1
 8106 |   23 | wept-pl |  13 |  0 |  0
 8106 |   23 | wept-pl |  14 |  1 |  0
 8114 |   23 | wept-pl |   0 |  0 |  0
 8114 |   23 | wept-pl |   1 |  0 |  0
 8114 |   23 | wept-pl |   2 |  0 |  0
 8114 |   23 | wept-pl |   3 |  0 |  0
 8114 |   23 | wept-pl |   4 |  0 |  0
 8114 |   23 | wept-pl |   5 |  0 |  0
 8114 |   23 | wept-pl |   6 |  0 |  0
 8114 |   23 | wept-pl |   7 |  0 |  0
 8114 |   23 | wept-pl |   8 |  0 |  0
 8114 |   23 | wept-pl |   9 |  0 |  0
 8114 |   23 | wept-pl |  10 |  0 |  0
 8118 |   23 | wept-pl |   0 |  2 |  0
 8118 |   23 | wept-pl |   1 |  0 |  0
 8118 |   23 | wept-pl |   2 |  0 |  0
 8118 |   23 | wept-pl |   3 |  0 |  0
 8118 |   23 | wept-pl |   4 |  0 |  0
 8118 |   23 | wept-pl |   5 |  0 |  0
 8118 |   23 | wept-pl |   6 |  2 |  0
 8118 |   23 | wept-pl |   7 |  0 |  0
 8118 |   23 | wept-pl |   8 |  0 |  0
 8118 |   23 | wept-pl |   9 |  0 |  0
 8118 |   23 | wept-pl |  10 |  0 |  0
 8118 |   23 | wept-pl |  11 |  0 |  0
 8118 |   23 | wept-pl |  12 |  0 |  0
 8118 |   23 | wept-pl |  13 |  0 |  0
 8118 |   23 | wept-pl |  14 |  0 |  0
 8147 |   23 | wept-pl |   0 |  3 |  0
 8147 |   23 | wept-pl |   1 |  1 |  1
 8147 |   23 | wept-pl |   2 |  0 |  0
 8147 |   23 | wept-pl |   3 |  0 |  0
 8147 |   23 | wept-pl |   4 |  0 |  0
 8147 |   23 | wept-pl |   5 |  0 |  0
 8147 |   23 | wept-pl |   6 |  0 |  0
 8147 |   23 | wept-pl |   7 |  0 |  0
 8147 |   23 | wept-pl |   8 |  0 |  0
 8147 |   23 | wept-pl |   9 |  0 |  0
 8147 |   23 | wept-pl |  10 |  0 |  1
 8147 |   23 | wept-pl |  11 |  0 |  0
 8147 |   23 | wept-pl |  12 |  0 |  0
 8147 |   23 | wept-pl |  13 |  0 |  0
 8147 |   23 | wept-pl |  14 |  0 |  0
 8162 |   23 | wept-pl |   0 |  1 |  0
 8162 |   23 | wept-pl |   1 |  3 |  0
 8162 |   23 | wept-pl |   2 |  1 |  0
 8162 |   23 | wept-pl |   3 |  1 |  0
 8164 |   23 | wept-pl |   0 |  0 |  0
 8164 |   23 | wept-pl |   1 |  0 |  0
 8164 |   23 | wept-pl |   2 |  1 |  0
 8164 |   23 | wept-pl |   3 |  1 |  0
 8164 |   23 | wept-pl |   4 |  1 |  0
 8164 |   23 | wept-pl |   5 |  0 |  0
 8164 |   23 | wept-pl |   6 |  1 |  0
 8164 |   23 | wept-pl |   7 |  1 |  0
 8164 |   23 | wept-pl |   8 |  2 |  0
 8164 |   23 | wept-pl |   9 |  0 |  0
 8164 |   23 | wept-pl |  10 |  1 |  0
 8164 |   23 | wept-pl |  11 |  0 |  0
 8164 |   23 | wept-pl |  12 |  1 |  0
 8164 |   23 | wept-pl |  13 |  1 |  0
 8164 |   23 | wept-pl |  14 |  0 |  0
 8181 |   23 | wept-pl |   0 |  0 |  0
 8181 |   23 | wept-pl |   1 |  0 |  0
 8181 |   23 | wept-pl |   2 |  2 |  0
 8181 |   23 | wept-pl |   3 |  0 |  0
 8181 |   23 | wept-pl |   4 |  0 |  0
 8181 |   23 | wept-pl |   5 |  0 |  0
 8181 |   23 | wept-pl |   6 |  0 |  0
 8181 |   23 | wept-pl |   7 |  0 |  0
 8181 |   23 | wept-pl |   8 |  0 |  0
 8181 |   23 | wept-pl |   9 |  0 |  0
 8181 |   23 | wept-pl |  10 |  0 |  0
 8181 |   23 | wept-pl |  11 |  0 |  0
 8181 |   23 | wept-pl |  12 |  0 |  0
 8181 |   23 | wept-pl |  13 |  0 |  0
 8181 |   23 | wept-pl |  14 |  0 |  0
 8182 |   23 | wept-pl |   0 |  0 |  0
 8182 |   23 | wept-pl |   1 |  0 |  0
 8182 |   23 | wept-pl |   2 |  0 |  0
 8182 |   23 | wept-pl |   3 |  0 |  0
 8182 |   23 | wept-pl |   4 |  0 |  0
 8182 |   23 | wept-pl |   5 |  0 |  0
 8182 |   23 | wept-pl |   6 |  0 |  0
 8182 |   23 | wept-pl |   7 |  0 |  0
 8182 |   23 | wept-pl |   8 |  0 |  0
 8182 |   23 | wept-pl |   9 |  0 |  0
 8182 |   23 | wept-pl |  10 |  0 |  0
 8182 |   23 | wept-pl |  11 |  0 |  0
 8182 |   23 | wept-pl |  12 |  0 |  0
 8182 |   23 | wept-pl |  13 |  0 |  0
 8182 |   23 | wept-pl |  14 |  0 |  0
 8197 |   23 | wept-pl |   0 |  1 |  0
 8197 |   23 | wept-pl |   1 |  6 |  2
 8197 |   23 | wept-pl |   2 |  1 |  0
 8197 |   23 | wept-pl |   3 |  1 |  0
 8197 |   23 | wept-pl |   4 |  1 |  0
 8227 |   23 | wept-pl |   0 |  1 |  0
 8227 |   23 | wept-pl |   1 |  4 |  0
 8227 |   23 | wept-pl |   2 |  1 |  0
 8227 |   23 | wept-pl |   3 |  1 |  0
 8227 |   23 | wept-pl |   4 |  0 |  0
 8227 |   23 | wept-pl |   5 |  0 |  0
 8227 |   23 | wept-pl |   6 |  4 |  0
 8227 |   23 | wept-pl |   7 |  1 |  0
 8227 |   23 | wept-pl |   8 |  0 |  0
 8227 |   23 | wept-pl |   9 |  0 |  0
 8227 |   23 | wept-pl |  10 |  3 |  0
 8227 |   23 | wept-pl |  11 |  1 |  0
 8227 |   23 | wept-pl |  12 |  1 |  0
 8227 |   23 | wept-pl |  13 |  2 |  0
 8227 |   23 | wept-pl |  14 |  2 |  0
 8228 |   23 | wept-pl |   0 |  0 |  0
 8228 |   23 | wept-pl |   1 |  0 |  0
 8228 |   23 | wept-pl |   2 |  0 |  0
 8228 |   23 | wept-pl |   3 |  0 |  0
 8228 |   23 | wept-pl |   4 |  0 |  0
 8228 |   23 | wept-pl |   5 |  0 |  0
 8228 |   23 | wept-pl |   6 |  0 |  0
 8228 |   23 | wept-pl |   7 |  0 |  0
 8228 |   23 | wept-pl |   8 |  0 |  0
 8228 |   23 | wept-pl |   9 |  0 |  0
 8228 |   23 | wept-pl |  10 |  0 |  0
 8228 |   23 | wept-pl |  11 |  0 |  0
 8228 |   23 | wept-pl |  12 |  0 |  0
 8228 |   23 | wept-pl |  13 |  0 |  0
 8228 |   23 | wept-pl |  14 |  0 |  0
 8230 |   23 | wept-pl |   0 |  1 |  0
 8230 |   23 | wept-pl |   1 |  0 |  0
 8230 |   23 | wept-pl |   2 |  0 |  0
 8230 |   23 | wept-pl |   3 |  0 |  0
 8230 |   23 | wept-pl |   4 |  0 |  0
 8230 |   23 | wept-pl |   5 |  0 |  0
 8230 |   23 | wept-pl |   6 |  0 |  0
 8230 |   23 | wept-pl |   7 |  0 |  0
 8230 |   23 | wept-pl |   8 |  0 |  0
 8230 |   23 | wept-pl |   9 |  1 |  0
 8230 |   23 | wept-pl |  10 |  0 |  0
 8230 |   23 | wept-pl |  11 |  0 |  0
 8230 |   23 | wept-pl |  12 |  0 |  0
 8230 |   23 | wept-pl |  13 |  1 |  0
 8230 |   23 | wept-pl |  14 |  0 |  0
 8233 |   23 | wept-pl |   0 |  0 |  2
 8233 |   23 | wept-pl |   1 |  0 |  4
 8233 |   23 | wept-pl |   2 |  0 |  1
 8233 |   23 | wept-pl |   3 |  0 |  0
 8233 |   23 | wept-pl |   4 |  0 |  1
 8233 |   23 | wept-pl |   5 |  0 |  1
 8233 |   23 | wept-pl |   6 |  0 |  1
 8233 |   23 | wept-pl |   7 |  0 |  1
 8233 |   23 | wept-pl |   8 |  0 |  2
 8233 |   23 | wept-pl |   9 |  0 |  1
 8233 |   23 | wept-pl |  10 |  0 |  0
 8233 |   23 | wept-pl |  11 |  0 |  3
 8233 |   23 | wept-pl |  12 |  0 |  1
 8233 |   23 | wept-pl |  13 |  0 |  2
 8233 |   23 | wept-pl |  14 |  1 |  2
 8234 |   23 | wept-pl |   0 |  2 |  0
 8234 |   23 | wept-pl |   1 |  2 |  0
 8234 |   23 | wept-pl |   2 |  1 |  0
 8235 |   23 | wept-pl |   0 |  1 |  0
